source,chunk_id,text
easl_hcv_guidelines_2020_cleaned.txt,472,"Sofosbuvir/ velpatasvir/ voxilaprevir Grazoprevir/ elbasvir Simplified treatment, no genotype/subtype determinationa All genotypes No cirrhosis Treatment-naïve 12 weeks 8 weeks No No Treatment- experienced Compensated (Child-Pugh A) cirrhosis) Treatment-naïve Treatment- experienced 12 weeks IFN, interferon. aWhenever HCV genotype and subtype determination is not available, not affordable and/or limits access to care. Table 6B."
easl_hcv_guidelines_2020_cleaned.txt,473,"voxilaprevir Grazoprevir/ elbasvir Simplified treatment, no genotype/subtype determinationa All genotypes No cirrhosis Treatment-naïve 12 weeks 8 weeks No No Treatment- experienced Compensated (Child-Pugh A) cirrhosis) Treatment-naïve Treatment- experienced 12 weeks IFN, interferon. aWhenever HCV genotype and subtype determination is not available, not affordable and/or limits access to care. Table 6B. Recommendations for genotype/subtype-based treatment of HCV-monoinfected or HCV-HIV coinfected adult (>−18 years) and adolescent (12-17 years) patients with chronic hepatitis C without cirrhosis or with compensated (Child-Pugh A) cirrhosis, including treatment-naïve patients (deﬁned as patients who have never been treated for their HCV infection) and treatment-experienced patients (deﬁned as patients who were previously treated with pegylated IFN-a and ribavirin; pegylated IFN-a, ribavirin and sofosbuvir; or sofosbuvir and ribavirin)."
easl_hcv_guidelines_2020_cleaned.txt,474,"chronic hepatitis C without cirrhosis or with compensated (Child-Pugh A) cirrhosis, including treatment-naïve patients (deﬁned as patients who have never been treated for their HCV infection) and treatment-experienced patients (deﬁned as patients who were previously treated with pegylated IFN-a and ribavirin; pegylated IFN-a, ribavirin and sofosbuvir; or sofosbuvir and ribavirin). Genotype/subtype determination-based treatment Genotype 1a, 1b, 2, 4, 5 and 6 No cirrhosis Treatment-naïve 12 weeks 8 weeks No 12 weeks (genotype 1b only) Treatment- experienced Compensated (Child-Pugh A) cirrhosis) Treatment-naïve Treatment- experienced 12 weeks Genotype 3 No cirrhosis Treatment-naïve 12 weeks 8 weeks No No Treatment- experienced 12 weeks No Compensated (Child-Pugh A) cirrhosis) Treatment-naïve 12 weeks with weight- based ribavirina 8-12 weeksb 12 weeksa No Treatment- experienced 16 weeks No S ubtype 1l, 4r, 3b, 3g, 6u, 6v or any other subtype naturally harbouring one or several NS5A RASsc No cirrhosis Treatment-naïve Unknown Unknown 12 weeks No Treatment- experienced Compensated (Child-Pugh A) cirrhosis) Treatment-naïve Treatment- experienced Type of treatment Genotype Cirrhosis status Prior treatment experience Sofosbuvir/ velpatasvir Glecaprevir/ pibrentasvir Sofosbuvir/ velpatasvir/ voxilaprevir Grazoprevir/ elbasvir IFN, interferon; RASs, resistance-associated substitutions."
easl_hcv_guidelines_2020_cleaned.txt,475,"any other subtype naturally harbouring one or several NS5A RASsc No cirrhosis Treatment-naïve Unknown Unknown 12 weeks No Treatment- experienced Compensated (Child-Pugh A) cirrhosis) Treatment-naïve Treatment- experienced Type of treatment Genotype Cirrhosis status Prior treatment experience Sofosbuvir/ velpatasvir Glecaprevir/ pibrentasvir Sofosbuvir/ velpatasvir/ voxilaprevir Grazoprevir/ elbasvir IFN, interferon; RASs, resistance-associated substitutions. aIf resistance testing is performed, only patients with the NS5A Y93H RAS at baseline should be treated with sofosbuvir/velpatasvir plus ribavirin or with sofosbuvir/vel- patasvir/voxilaprevir, whereas patients without the Y93H RAS should be treated with sofosbuvir/velpatasvir alone."
easl_hcv_guidelines_2020_cleaned.txt,476,"velpatasvir Glecaprevir/ pibrentasvir Sofosbuvir/ velpatasvir/ voxilaprevir Grazoprevir/ elbasvir IFN, interferon; RASs, resistance-associated substitutions. aIf resistance testing is performed, only patients with the NS5A Y93H RAS at baseline should be treated with sofosbuvir/velpatasvir plus ribavirin or with sofosbuvir/vel- patasvir/voxilaprevir, whereas patients without the Y93H RAS should be treated with sofosbuvir/velpatasvir alone. bIn treatment-naïve patients infected with genotype 3 with compensated (Child-Pugh A) cirrhosis, treatment with glecaprevir/pibrentasvir can be shortened to 8 weeks, but more data are needed to consolidate this recommendation."
easl_hcv_guidelines_2020_cleaned.txt,477,"with sofosbuvir/velpatasvir plus ribavirin or with sofosbuvir/vel- patasvir/voxilaprevir, whereas patients without the Y93H RAS should be treated with sofosbuvir/velpatasvir alone. bIn treatment-naïve patients infected with genotype 3 with compensated (Child-Pugh A) cirrhosis, treatment with glecaprevir/pibrentasvir can be shortened to 8 weeks, but more data are needed to consolidate this recommendation. cAs determined by sequence analysis of the NS5A region by means of population sequencing or deep sequencing (cutoff 15%)."
easl_hcv_guidelines_2020_cleaned.txt,478,"alone. bIn treatment-naïve patients infected with genotype 3 with compensated (Child-Pugh A) cirrhosis, treatment with glecaprevir/pibrentasvir can be shortened to 8 weeks, but more data are needed to consolidate this recommendation. cAs determined by sequence analysis of the NS5A region by means of population sequencing or deep sequencing (cutoff 15%). Journal of Hepatology 2020 vol."
easl_hcv_guidelines_2020_cleaned.txt,479,"with genotype 3 with compensated (Child-Pugh A) cirrhosis, treatment with glecaprevir/pibrentasvir can be shortened to 8 weeks, but more data are needed to consolidate this recommendation. cAs determined by sequence analysis of the NS5A region by means of population sequencing or deep sequencing (cutoff 15%). Journal of Hepatology 2020 vol. 73 j 1170–1218 1189 with 1 post-treatment relapse.147 In a real-world study including 11,101 adults treated with glecaprevir/pibrentasvir for 8 or 12 weeks, the modiﬁed intent-to-treat SVR12 was smaller in the 679 patients infected with genotype 3 (95.8%) than in the 2,900 patients infected with genotypes 1, 2 and 4 (97.6% to 98.5%), but no predictive factors of virological failure have been identiﬁed.150 Thus, recommendations on treatment duration in patients infected with genotype 3a and compensated cirrhosis are based on moderate-quality evidence."
easl_hcv_guidelines_2020_cleaned.txt,480,"patients infected with genotype 3 (95.8%) than in the 2,900 patients infected with genotypes 1, 2 and 4 (97.6% to 98.5%), but no predictive factors of virological failure have been identiﬁed.150 Thus, recommendations on treatment duration in patients infected with genotype 3a and compensated cirrhosis are based on moderate-quality evidence. Whatever the HCV genotype, whether 8 weeks of treatment with glecaprevir/pibrentasvir is sufﬁcient in treatment-naïve patients with compensated (Child- Pugh A) cirrhosis and signs of portal hypertension, i.e."
easl_hcv_guidelines_2020_cleaned.txt,481,"have been identiﬁed.150 Thus, recommendations on treatment duration in patients infected with genotype 3a and compensated cirrhosis are based on moderate-quality evidence. Whatever the HCV genotype, whether 8 weeks of treatment with glecaprevir/pibrentasvir is sufﬁcient in treatment-naïve patients with compensated (Child- Pugh A) cirrhosis and signs of portal hypertension, i.e. a liver stiffness >20 kPa with a platelet count <150 × 109/L (according to the Baveno VI classiﬁcation), remains to be determined."
easl_hcv_guidelines_2020_cleaned.txt,482,"Whatever the HCV genotype, whether 8 weeks of treatment with glecaprevir/pibrentasvir is sufﬁcient in treatment-naïve patients with compensated (Child- Pugh A) cirrhosis and signs of portal hypertension, i.e. a liver stiffness >20 kPa with a platelet count <150 × 109/L (according to the Baveno VI classiﬁcation), remains to be determined. The ﬁxed-dose combination of grazoprevir/elbasvir yields high SVR12 rates in patients infected with genotype 1b, but 8 weeks of treatment appears to be suboptimal in treatment-naïve patients with F0–F2 ﬁbrosis.155,156 Thus, 12 weeks is the recom- mended duration for this combination, regardless of the ﬁbrosis score."
easl_hcv_guidelines_2020_cleaned.txt,483,"remains to be determined. The ﬁxed-dose combination of grazoprevir/elbasvir yields high SVR12 rates in patients infected with genotype 1b, but 8 weeks of treatment appears to be suboptimal in treatment-naïve patients with F0–F2 ﬁbrosis.155,156 Thus, 12 weeks is the recom- mended duration for this combination, regardless of the ﬁbrosis score. In settings where sequence analysis of the NS5A region by means of population sequencing or deep sequencing (cut-off 15%) is available and affordable, it should be performed in pa- tients born in sub-Saharan Africa, China or South-East Asia in order to: (i) identify infrequent HCV subtypes not detected by the line probe assay (deﬁned as genotype 1 non-1a/1b, genotype 2 non-2a/2b, genotype 3 non-3a, genotype 4 non-4a/4d, and subtypes of genotypes 5 to 8) by means of phylogenetic analysis of the sequences generated, and (ii) characterize the NS5A RAS proﬁle to identify patients harbouring viruses inherently resis- tant to NS5A inhibitors."
easl_hcv_guidelines_2020_cleaned.txt,484,"probe assay (deﬁned as genotype 1 non-1a/1b, genotype 2 non-2a/2b, genotype 3 non-3a, genotype 4 non-4a/4d, and subtypes of genotypes 5 to 8) by means of phylogenetic analysis of the sequences generated, and (ii) characterize the NS5A RAS proﬁle to identify patients harbouring viruses inherently resis- tant to NS5A inhibitors. In the absence of clinical trial or real- world data, patients infected with subtypes 1l, 4r, 3b, 3g, 6u and 6v and patients infected with other infrequent subtypes harbouring >−1 RAS(s) known to confer resistance to NS5A in- hibitors (see below) should be treated ﬁrst-line with the ﬁxed- dose combination of sofosbuvir, velpatasvir and voxilaprevir, pending data with dual pangenotypic regimens."
